ID;Waktu;Ketinggian;Temperatur;Kelembap;;;;;
MAHESWARA_GSBC2020;17:22:35;0.25;31.4;63.7;99567.2;18;2.7;-7.771.455;110.373.322
MAHESWARA_GSBC2020;17:22:36;0.27;31.4;63.7;99566.2;35;4.4;-7.771.423;110.373.344
MAHESWARA_GSBC2020;17:22:37;0.16;31.4;63.8;99567.9;33;4.5;-7.771.389;110.373.367
MAHESWARA_GSBC2020;17:22:38;0.25;31.4;63.8;99566.2;33;4.6;-7.771.354;110.373.390
MAHESWARA_GSBC2020;17:22:39;0.29;31.4;63.3;99565.6;25;4.0;-7.771.321;110.373.405
MAHESWARA_GSBC2020;17:22:40;0.26;31.4;63.7;99567.0;32;6.3;-7.771.273;110.373.436
MAHESWARA_GSBC2020;17:22:41;0.22;31.4;64.0;99565.5;0;1.4;-7.771.261;110.373.436
MAHESWARA_GSBC2020;17:22:42;0.29;31.4;63.9;99564.6;29;1.8;-7.771.247;110.373.444
MAHESWARA_GSBC2020;17:22:43;0.25;31.4;63.4;99567.2;0;0.6;-7.771.241;110.373.444
MAHESWARA_GSBC2020;17:22:44;0.40;31.3;63.7;99563.7;38;1.3;-7.771.232;110.373.451
MAHESWARA_GSBC2020;17:22:45;0.25;31.3;63.9;99565.2;0;0.9;-7.771.224;110.373.451
MAHESWARA_GSBC2020;17:22:46;0.25;31.3;63.6;99564.7;0;0.4;-7.771.220;110.373.451
MAHESWARA_GSBC2020;17:22:47;0.27;31.3;63.8;99564.8;0;1.7;-7.771.204;110.373.451
MAHESWARA_GSBC2020;17:22:48;0.26;31.3;63.9;99566.9;0;1.4;-7.771.192;110.373.451
MAHESWARA_GSBC2020;17:22:49;0.19;31.3;64.4;99566.1;28;1.8;-7.771.177;110.373.459
MAHESWARA_GSBC2020;17:22:50;0.27;31.3;64.1;99568.3;0;0.5;-7.771.173;110.373.459
MAHESWARA_GSBC2020;17:22:51;0.28;31.3;63.9;99568.7;294;0.9;-7.771.170;110.373.451
MAHESWARA_GSBC2020;17:22:52;0.21;31.3;63.9;99568.4;180;0.8;-7.771.177;110.373.451
MAHESWARA_GSBC2020;17:22:53;0.20;31.3;63.8;99565.7;229;1.1;-7.771.184;110.373.444
MAHESWARA_GSBC2020;17:22:54;0.22;31.3;63.8;99567.5;225;1.2;-7.771.192;110.373.436
MAHESWARA_GSBC2020;17:22:55;0.17;31.3;63.6;99567.7;180;0.5;-7.771.196;110.373.436
MAHESWARA_GSBC2020;17:22:56;0.14;31.3;63.8;99567.3;238;1.0;-7.771.201;110.373.428
MAHESWARA_GSBC2020;17:22:57;0.02;31.3;63.8;99570.2;180;0.7;-7.771.208;110.373.428
MAHESWARA_GSBC2020;17:22:58;0.19;31.3;63.8;99566.5;225;1.2;-7.771.215;110.373.421
MAHESWARA_GSBC2020;17:22:59;0.07;31.3;63.7;99569.3;221;1.3;-7.771.224;110.373.413
MAHESWARA_GSBC2020;17:23:00;0.22;31.3;63.8;99567.1;180;0.6;-7.771.229;110.373.413
MAHESWARA_GSBC2020;17:23:01;0.13;31.3;63.9;99566.6;225;1.2;-7.771.237;110.373.405
MAHESWARA_GSBC2020;17:23:02;0.10;31.3;63.9;99568.1;180;0.3;-7.771.240;110.373.405
MAHESWARA_GSBC2020;17:23:03;0.16;31.3;63.5;99568.0;249;0.9;-7.771.243;110.373.398
MAHESWARA_GSBC2020;17:23:04;0.06;31.3;63.9;99569.4;180;0.5;-7.771.247;110.373.398
MAHESWARA_GSBC2020;17:23:05;0.14;31.3;63.6;99567.3;249;0.9;-7.771.250;110.373.390
MAHESWARA_GSBC2020;17:23:06;0.12;31.3;63.8;99570.1;180;0.5;-7.771.255;110.373.390
MAHESWARA_GSBC2020;17:23:07;0.01;31.3;63.9;99569.4;225;1.2;-7.771.262;110.373.383
MAHESWARA_GSBC2020;17:23:08;0.11;31.3;63.9;99568.4;300;1.0;-7.771.258;110.373.375
MAHESWARA_GSBC2020;17:23:09;0.04;31.3;63.7;99567.8;0;0.7;-7.771.252;110.373.375
MAHESWARA_GSBC2020;17:23:10;0.07;31.3;63.3;99566.1;0;0.6;-7.771.246;110.373.375
MAHESWARA_GSBC2020;17:23:11;0.20;31.3;64.1;99565.3;0;0.3;-7.771.244;110.373.375
MAHESWARA_GSBC2020;17:23:12;0.19;31.4;64.6;99567.1;0;0.1;-7.771.243;110.373.375
MAHESWARA_GSBC2020;17:23:13;0.15;31.4;64.2;99567.7;180;0.1;-7.771.243;110.373.375
MAHESWARA_GSBC2020;17:23:14;0.21;31.4;64.4;99567.4;259;0.9;-7.771.245;110.373.367
MAHESWARA_GSBC2020;17:23:15;0.27;31.4;64.2;99566.5;0;0.0;-7.771.245;110.373.367
MAHESWARA_GSBC2020;17:23:16;0.22;31.4;63.8;99565.7;0;0.0;-7.771.245;110.373.367
MAHESWARA_GSBC2020;17:23:17;0.23;31.4;64.1;99566.0;180;0.1;-7.771.245;110.373.367
MAHESWARA_GSBC2020;17:23:18;0.17;31.4;64.1;99567.2;0;0.2;-7.771.244;110.373.367
MAHESWARA_GSBC2020;17:23:19;0.23;31.4;64.1;99566.0;180;0.1;-7.771.244;110.373.367
MAHESWARA_GSBC2020;17:23:20;0.27;31.4;64.3;99565.8;0;0.2;-7.771.243;110.373.367
MAHESWARA_GSBC2020;17:23:21;0.17;31.4;64.8;99567.2;0;0.1;-7.771.242;110.373.367
MAHESWARA_GSBC2020;17:23:22;0.18;31.4;64.9;99567.2;0;0.2;-7.771.240;110.373.367
MAHESWARA_GSBC2020;17:23:23;0.22;31.3;64.3;99566.6;0;0.6;-7.771.235;110.373.367
MAHESWARA_GSBC2020;17:23:24;0.14;31.4;64.3;99569.4;53;1.0;-7.771.229;110.373.375
MAHESWARA_GSBC2020;17:23:25;0.14;31.4;64.4;99568.3;0;0.4;-7.771.225;110.373.375
MAHESWARA_GSBC2020;17:23:26;0.21;31.4;64.6;99570.2;0;1.1;-7.771.216;110.373.375
MAHESWARA_GSBC2020;17:23:27;0.15;31.3;64.2;99567.0;51;1.1;-7.771.210;110.373.383
MAHESWARA_GSBC2020;17:23:28;0.13;31.3;63.7;99569.0;0;0.3;-7.771.207;110.373.383
MAHESWARA_GSBC2020;17:23:29;0.09;31.3;64.3;99568.4;180;0.1;-7.771.208;110.373.383
MAHESWARA_GSBC2020;17:23:30;0.02;31.3;63.8;99568.3;0;0.3;-7.771.205;110.373.383
MAHESWARA_GSBC2020;17:23:31;0.18;31.3;64.0;99566.9;0;0.0;-7.771.205;110.373.383
MAHESWARA_GSBC2020;17:23:32;0.10;31.3;64.2;99567.3;180;0.1;-7.771.206;110.373.383
MAHESWARA_GSBC2020;17:23:33;0.05;31.3;63.9;99568.7;0;0.3;-7.771.203;110.373.383
MAHESWARA_GSBC2020;17:23:34;0.08;31.3;63.9;99567.9;0;0.2;-7.771.202;110.373.383
MAHESWARA_GSBC2020;17:23:35;0.07;31.3;63.9;99568.4;0;0.2;-7.771.200;110.373.383
MAHESWARA_GSBC2020;17:23:36;0.08;31.3;64.0;99567.5;0;0.4;-7.771.196;110.373.383
MAHESWARA_GSBC2020;17:23:37;0.04;31.3;63.9;99567.0;0;0.2;-7.771.194;110.373.383
MAHESWARA_GSBC2020;17:23:38;0.10;31.3;63.9;99565.6;55;1.0;-7.771.189;110.373.390
MAHESWARA_GSBC2020;17:23:39;0.04;31.3;63.8;99567.5;270;0.8;-7.771.189;110.373.383
MAHESWARA_GSBC2020;17:23:40;0.12;31.3;63.7;99565.6;63;0.9;-7.771.185;110.373.390
MAHESWARA_GSBC2020;17:23:41;0.06;31.3;64.0;99568.4;0;0.4;-7.771.182;110.373.390
MAHESWARA_GSBC2020;17:23:42;0.03;31.3;64.0;99569.2;270;0.8;-7.771.182;110.373.383
MAHESWARA_GSBC2020;17:23:43;0.05;31.3;64.1;99568.9;0;0.4;-7.771.178;110.373.383
MAHESWARA_GSBC2020;17:23:44;0.01;31.3;63.9;99568.5;180;0.1;-7.771.179;110.373.383
MAHESWARA_GSBC2020;17:23:45;0.00;31.3;64.2;99570.2;0;0.1;-7.771.178;110.373.383
MAHESWARA_GSBC2020;17:23:46;0.10;31.3;63.7;99569.3;180;0.5;-7.771.183;110.373.383
MAHESWARA_GSBC2020;17:23:47;0.04;31.3;63.8;99570.4;0;0.5;-7.771.178;110.373.383
MAHESWARA_GSBC2020;17:23:48;0.03;31.3;64.0;99569.1;180;0.3;-7.771.181;110.373.383
MAHESWARA_GSBC2020;17:23:49;0.00;31.3;64.0;99571.6;0;0.2;-7.771.179;110.373.383
MAHESWARA_GSBC2020;17:23:50;0.04;31.3;64.1;99572.7;180;0.1;-7.771.180;110.373.383
MAHESWARA_GSBC2020;17:23:51;0.04;31.3;63.9;99572.1;0;0.3;-7.771.178;110.373.383
MAHESWARA_GSBC2020;17:23:52;0.04;31.3;64.1;99571.4;180;0.4;-7.771.182;110.373.383
MAHESWARA_GSBC2020;17:23:53;0.02;31.3;63.9;99570.2;217;1.4;-7.771.192;110.373.375
MAHESWARA_GSBC2020;17:23:54;0.05;31.3;63.6;99570.6;212;3.2;-7.771.216;110.373.360
MAHESWARA_GSBC2020;17:23:55;0.00;31.3;64.1;99571.1;209;3.4;-7.771.243;110.373.344
MAHESWARA_GSBC2020;17:23:56;0.17;31.3;63.8;99569.2;216;2.8;-7.771.264;110.373.329
MAHESWARA_GSBC2020;17:23:57;0.08;31.3;64.2;99569.1;201;2.3;-7.771.283;110.373.322
MAHESWARA_GSBC2020;17:23:58;0.07;31.3;63.8;99571.4;208;1.8;-7.771.297;110.373.314
MAHESWARA_GSBC2020;17:23:59;0.01;31.3;64.0;99572.7;206;1.9;-7.771.313;110.373.306
MAHESWARA_GSBC2020;17:24:00;0.01;31.3;64.0;99571.4;219;2.7;-7.771.332;110.373.291
MAHESWARA_GSBC2020;17:24:01;0.01;31.3;64.0;99571.9;204;2.0;-7.771.348;110.373.283
MAHESWARA_GSBC2020;17:24:02;0.06;31.3;64.0;99571.1;180;0.5;-7.771.353;110.373.283
MAHESWARA_GSBC2020;17:24:03;0.09;31.3;63.7;99570.8;0;0.1;-7.771.352;110.373.283
MAHESWARA_GSBC2020;17:24:04;0.07;31.3;64.5;99571.5;0;0.6;-7.771.347;110.373.283
MAHESWARA_GSBC2020;17:24:05;0.00;31.3;64.2;99572.9;53;1.0;-7.771.341;110.373.291
MAHESWARA_GSBC2020;17:24:06;0.09;31.3;64.2;99573.2;0;0.5;-7.771.337;110.373.291
MAHESWARA_GSBC2020;17:24:07;0.01;31.3;64.5;99574.5;0;0.9;-7.771.328;110.373.291
MAHESWARA_GSBC2020;17:24:08;0.07;31.3;64.5;99572.2;37;2.8;-7.771.308;110.373.306
MAHESWARA_GSBC2020;17:24:09;0.02;31.3;64.4;99573.2;30;3.4;-7.771.281;110.373.322
MAHESWARA_GSBC2020;17:24:10;0.08;31.3;64.4;99572.8;25;4.0;-7.771.249;110.373.337
MAHESWARA_GSBC2020;17:24:11;0.00;31.3;64.5;99575.7;24;4.1;-7.771.215;110.373.352
MAHESWARA_GSBC2020;17:24:12;0.01;31.3;64.5;99573.1;16;3.1;-7.771.189;110.373.360
MAHESWARA_GSBC2020;17:24:13;0.00;31.3;64.7;99575.5;35;2.9;-7.771.167;110.373.375
MAHESWARA_GSBC2020;17:24:14;0.12;31.3;64.7;99573.4;15;3.3;-7.771.138;110.373.383
MAHESWARA_GSBC2020;17:24:15;0.10;31.3;65.2;99575.2;38;2.7;-7.771.119;110.373.398
MAHESWARA_GSBC2020;17:24:16;0.15;31.3;64.6;99573.4;17;2.9;-7.771.094;110.373.405
MAHESWARA_GSBC2020;17:24:17;0.04;31.3;64.5;99576.1;28;3.6;-7.771.065;110.373.421
MAHESWARA_GSBC2020;17:24:18;0.19;31.3;64.9;99572.0;0;2.0;-7.771.048;110.373.421
MAHESWARA_GSBC2020;17:24:19;0.08;31.3;64.4;99575.8;22;4.4;-7.771.010;110.373.436
MAHESWARA_GSBC2020;17:24:20;0.19;31.3;64.4;99572.5;0;2.0;-7.770.992;110.373.436
MAHESWARA_GSBC2020;17:24:21;0.04;31.3;64.1;99576.5;180;1.0;-7.771.001;110.373.436
MAHESWARA_GSBC2020;17:24:22;0.17;31.3;64.6;99574.7;204;2.0;-7.771.018;110.373.428
MAHESWARA_GSBC2020;17:24:23;0.18;31.3;64.2;99572.5;180;0.8;-7.771.025;110.373.428
MAHESWARA_GSBC2020;17:24:24;0.17;31.3;64.7;99573.8;220;1.3;-7.771.034;110.373.421
MAHESWARA_GSBC2020;17:24:25;0.12;31.3;64.6;99574.3;235;1.0;-7.771.039;110.373.413
MAHESWARA_GSBC2020;17:24:26;0.20;31.3;65.1;99572.8;180;0.6;-7.771.045;110.373.413
MAHESWARA_GSBC2020;17:24:27;0.17;31.3;65.0;99574.8;212;1.6;-7.771.057;110.373.405
MAHESWARA_GSBC2020;17:24:28;0.23;31.3;64.8;99571.4;180;0.3;-7.771.060;110.373.405
MAHESWARA_GSBC2020;17:24:29;0.28;31.3;64.7;99570.2;0;2.5;-7.771.038;110.373.405
MAHESWARA_GSBC2020;17:24:30;0.30;31.3;64.7;99572.4;0;3.4;-7.771.007;110.373.405
MAHESWARA_GSBC2020;17:24:31;0.30;31.3;64.6;99570.9;0;3.1;-7.770.979;110.373.405
MAHESWARA_GSBC2020;17:24:32;0.33;31.3;64.9;99571.4;0;2.5;-7.770.956;110.373.405
MAHESWARA_GSBC2020;17:24:33;0.33;31.3;65.0;99570.0;26;1.9;-7.770.941;110.373.413
MAHESWARA_GSBC2020;17:24:34;0.40;31.3;64.8;99570.9;243;0.9;-7.770.945;110.373.405
MAHESWARA_GSBC2020;17:24:35;0.36;31.3;64.5;99571.5;21;2.3;-7.770.925;110.373.413
MAHESWARA_GSBC2020;17:24:36;0.31;31.3;64.7;99572.8;14;3.4;-7.770.895;110.373.421
MAHESWARA_GSBC2020;17:24:37;0.24;31.3;64.4;99572.0;240;1.0;-7.770.900;110.373.413
MAHESWARA_GSBC2020;17:24:38;0.28;31.3;64.4;99572.9;180;1.4;-7.770.912;110.373.413
MAHESWARA_GSBC2020;17:24:39;0.36;31.3;64.5;99571.9;180;1.4;-7.770.925;110.373.413
MAHESWARA_GSBC2020;17:24:40;0.28;31.3;64.0;99571.6;216;1.4;-7.770.935;110.373.405
MAHESWARA_GSBC2020;17:24:41;0.22;31.3;64.4;99572.5;211;1.6;-7.770.947;110.373.398
MAHESWARA_GSBC2020;17:24:42;0.28;31.3;64.4;99571.1;180;1.3;-7.770.959;110.373.398
MAHESWARA_GSBC2020;17:24:43;0.40;31.3;64.4;99571.6;227;1.2;-7.770.966;110.373.390
MAHESWARA_GSBC2020;17:24:44;0.28;31.3;64.5;99571.0;313;1.2;-7.770.959;110.373.383
MAHESWARA_GSBC2020;17:24:45;0.25;31.3;64.4;99571.5;180;0.8;-7.770.966;110.373.383
MAHESWARA_GSBC2020;17:24:46;0.30;31.3;64.4;99572.8;0;0.2;-7.770.965;110.373.383
MAHESWARA_GSBC2020;17:24:47;0.35;31.3;64.3;99572.6;97;0.8;-7.770.966;110.373.390
MAHESWARA_GSBC2020;17:24:48;0.26;31.3;64.4;99573.9;180;0.7;-7.770.972;110.373.390
MAHESWARA_GSBC2020;17:24:49;0.34;31.3;64.0;99570.0;180;0.7;-7.770.978;110.373.390
MAHESWARA_GSBC2020;17:24:50;0.31;31.3;64.7;99574.7;223;1.2;-7.770.987;110.373.383
MAHESWARA_GSBC2020;17:24:51;0.29;31.3;64.1;99572.6;180;1.0;-7.770.996;110.373.383
MAHESWARA_GSBC2020;17:24:52;0.34;31.3;64.4;99571.6;204;2.0;-7.771.012;110.373.375
MAHESWARA_GSBC2020;17:24:53;0.36;31.3;64.7;99570.8;0;0.1;-7.771.011;110.373.375
MAHESWARA_GSBC2020;17:24:54;0.26;31.3;64.2;99570.5;231;1.1;-7.771.018;110.373.367
MAHESWARA_GSBC2020;17:24:55;0.32;31.3;64.4;99572.0;180;1.9;-7.771.035;110.373.367
MAHESWARA_GSBC2020;17:24:56;0.28;31.3;64.4;99573.4;180;0.9;-7.771.043;110.373.367
MAHESWARA_GSBC2020;17:24:57;0.28;31.3;65.0;99571.6;218;1.3;-7.771.052;110.373.360
MAHESWARA_GSBC2020;17:24:58;0.34;31.3;65.0;99571.1;180;0.8;-7.771.060;110.373.360
MAHESWARA_GSBC2020;17:25:00;0.24;31.3;64.5;99572.5;221;1.3;-7.771.069;110.373.352
MAHESWARA_GSBC2020;17:25:00;0.42;31.3;64.3;99568.0;180;0.6;-7.771.074;110.373.352
MAHESWARA_GSBC2020;17:25:02;0.27;31.3;64.5;99573.1;195;3.3;-7.771.103;110.373.344
MAHESWARA_GSBC2020;17:25:03;0.39;31.3;64.5;99572.0;180;1.0;-7.771.111;110.373.344
MAHESWARA_GSBC2020;17:25:04;0.54;31.3;64.7;99569.2;0;0.2;-7.771.110;110.373.344
MAHESWARA_GSBC2020;17:25:05;0.51;31.3;64.8;99568.6;180;0.4;-7.771.114;110.373.344
MAHESWARA_GSBC2020;17:25:06;0.38;31.3;64.5;99570.3;0;0.6;-7.771.109;110.373.344
MAHESWARA_GSBC2020;17:25:07;0.44;31.3;64.8;99570.3;213;1.5;-7.771.120;110.373.337
MAHESWARA_GSBC2020;17:25:08;0.43;31.4;64.8;99569.8;0;0.5;-7.771.115;110.373.337
MAHESWARA_GSBC2020;17:25:09;0.48;31.4;64.7;99570.3;0;0.1;-7.771.114;110.373.337
MAHESWARA_GSBC2020;17:25:10;0.42;31.4;64.9;99569.8;0;0.5;-7.771.110;110.373.337
MAHESWARA_GSBC2020;17:25:11;0.43;31.4;64.9;99570.7;180;0.7;-7.771.116;110.373.337
MAHESWARA_GSBC2020;17:25:12;0.44;31.4;65.3;99571.1;0;0.2;-7.771.115;110.373.337
MAHESWARA_GSBC2020;17:25:13;0.36;31.4;65.3;99572.2;180;2.4;-7.771.136;110.373.337
MAHESWARA_GSBC2020;17:25:14;0.35;31.4;64.8;99570.9;161;2.6;-7.771.158;110.373.344
MAHESWARA_GSBC2020;17:25:15;0.42;31.4;64.8;99570.8;180;1.6;-7.771.173;110.373.344
MAHESWARA_GSBC2020;17:25:16;0.43;31.4;64.5;99568.8;0;0.8;-7.771.165;110.373.344
MAHESWARA_GSBC2020;17:25:17;0.48;31.4;64.8;99569.8;122;1.0;-7.771.170;110.373.352
MAHESWARA_GSBC2020;17:25:18;0.33;31.4;64.6;99570.9;180;0.1;-7.771.171;110.373.352
MAHESWARA_GSBC2020;17:25:19;0.39;31.4;64.5;99570.0;127;1.1;-7.771.176;110.373.360
MAHESWARA_GSBC2020;17:25:20;0.45;31.4;64.2;99570.3;154;1.9;-7.771.192;110.373.367
MAHESWARA_GSBC2020;17:25:21;0.49;31.4;64.8;99569.5;162;2.8;-7.771.215;110.373.375
MAHESWARA_GSBC2020;17:25:22;0.40;31.4;65.0;99569.6;159;2.4;-7.771.235;110.373.383
MAHESWARA_GSBC2020;17:25:23;0.39;31.4;64.5;99569.9;139;2.6;-7.771.253;110.373.398
MAHESWARA_GSBC2020;17:25:24;0.48;31.4;64.4;99572.0;150;1.7;-7.771.266;110.373.405
MAHESWARA_GSBC2020;17:25:25;0.45;31.4;64.8;99570.6;149;1.6;-7.771.278;110.373.413
MAHESWARA_GSBC2020;17:25:26;0.43;31.4;64.6;99569.1;180;0.4;-7.771.282;110.373.413
MAHESWARA_GSBC2020;17:25:27;0.41;31.4;64.3;99570.5;0;0.3;-7.771.279;110.373.413
MAHESWARA_GSBC2020;17:25:28;0.41;31.4;65.0;99572.0;66;0.9;-7.771.276;110.373.421
MAHESWARA_GSBC2020;17:25:29;0.48;31.4;65.2;99570.6;0;0.9;-7.771.268;110.373.421
MAHESWARA_GSBC2020;17:25:30;0.36;31.4;65.1;99569.9;180;0.2;-7.771.269;110.373.421
MAHESWARA_GSBC2020;17:25:31;0.38;31.4;65.0;99570.6;0;0.6;-7.771.264;110.373.421
MAHESWARA_GSBC2020;17:25:32;0.27;31.4;64.8;99571.5;0;0.6;-7.771.259;110.373.421
MAHESWARA_GSBC2020;17:25:33;0.25;31.4;64.8;99573.4;0;1.1;-7.771.249;110.373.421
MAHESWARA_GSBC2020;17:25:34;0.31;31.4;64.8;99571.0;0;0.4;-7.771.245;110.373.421
MAHESWARA_GSBC2020;17:25:35;0.40;31.4;64.7;99572.6;76;0.9;-7.771.244;110.373.428
MAHESWARA_GSBC2020;17:25:36;0.31;31.4;65.0;99570.9;0;0.4;-7.771.240;110.373.428
MAHESWARA_GSBC2020;17:25:37;0.36;31.4;64.7;99572.4;291;0.9;-7.771.237;110.373.421
MAHESWARA_GSBC2020;17:25:38;0.30;31.4;64.9;99572.1;0;0.7;-7.771.231;110.373.421
MAHESWARA_GSBC2020;17:25:39;0.37;31.4;65.0;99572.8;0;1.6;-7.771.216;110.373.421
MAHESWARA_GSBC2020;17:25:40;0.41;31.4;64.7;99571.6;0;3.3;-7.771.186;110.373.421
MAHESWARA_GSBC2020;17:25:41;0.35;31.4;64.7;99573.1;0;0.8;-7.771.179;110.373.421
MAHESWARA_GSBC2020;17:25:42;0.31;31.4;65.4;99571.4;305;1.0;-7.771.174;110.373.413
MAHESWARA_GSBC2020;17:25:43;0.38;31.4;64.9;99571.2;0;0.3;-7.771.172;110.373.413
MAHESWARA_GSBC2020;17:25:44;0.36;31.4;64.8;99570.8;0;0.0;-7.771.172;110.373.413
MAHESWARA_GSBC2020;17:25:45;0.40;31.4;65.0;99571.1;180;0.5;-7.771.176;110.373.413
MAHESWARA_GSBC2020;17:25:46;0.29;31.4;64.8;99570.4;256;0.9;-7.771.178;110.373.405
MAHESWARA_GSBC2020;17:25:47;0.33;31.4;64.8;99569.6;180;0.8;-7.771.185;110.373.405
MAHESWARA_GSBC2020;17:25:48;0.34;31.4;65.0;99571.3;266;0.8;-7.771.186;110.373.398
MAHESWARA_GSBC2020;17:25:49;0.31;31.4;64.5;99573.9;0;0.3;-7.771.183;110.373.398
MAHESWARA_GSBC2020;17:25:50;0.34;31.4;64.5;99570.5;0;0.6;-7.771.177;110.373.398
MAHESWARA_GSBC2020;17:25:51;0.32;31.4;64.3;99572.1;180;0.8;-7.771.185;110.373.398
MAHESWARA_GSBC2020;17:25:52;0.31;31.4;64.1;99573.5;104;0.9;-7.771.187;110.373.405
MAHESWARA_GSBC2020;17:25:53;0.29;31.4;64.4;99571.0;0;0.8;-7.771.180;110.373.405
MAHESWARA_GSBC2020;17:25:54;0.26;31.4;64.6;99571.3;315;1.2;-7.771.172;110.373.398
MAHESWARA_GSBC2020;17:25:55;0.25;31.4;64.0;99570.9;0;0.1;-7.771.172;110.373.398
MAHESWARA_GSBC2020;17:25:56;0.26;31.4;64.5;99572.8;0;0.1;-7.771.171;110.373.398
MAHESWARA_GSBC2020;17:25:57;0.33;31.4;64.6;99571.5;235;1.0;-7.771.176;110.373.390
MAHESWARA_GSBC2020;17:25:58;0.31;31.4;64.5;99572.1;180;0.9;-7.771.184;110.373.390
MAHESWARA_GSBC2020;17:25:59;0.36;31.4;64.6;99570.7;0;2.0;-7.771.166;110.373.390
MAHESWARA_GSBC2020;17:26:00;0.31;31.4;64.3;99572.6;0;0.5;-7.771.162;110.373.390
MAHESWARA_GSBC2020;17:26:01;0.31;31.4;64.7;99572.3;180;0.9;-7.771.170;110.373.390
MAHESWARA_GSBC2020;17:26:02;0.25;31.4;64.3;99570.9;208;3.5;-7.771.198;110.373.375
MAHESWARA_GSBC2020;17:26:03;0.23;31.4;64.3;99570.9;137;1.2;-7.771.206;110.373.383
MAHESWARA_GSBC2020;17:26:04;0.28;31.4;64.6;99573.2;233;1.0;-7.771.212;110.373.375
MAHESWARA_GSBC2020;17:26:05;0.31;31.4;64.2;99570.9;180;0.1;-7.771.213;110.373.375
MAHESWARA_GSBC2020;17:26:06;0.21;31.4;64.1;99574.3;0;0.9;-7.771.204;110.373.375
MAHESWARA_GSBC2020;17:26:07;0.23;31.4;64.1;99572.4;331;1.8;-7.771.191;110.373.367
MAHESWARA_GSBC2020;17:26:08;0.32;31.4;64.0;99571.5;284;0.9;-7.771.189;110.373.360
MAHESWARA_GSBC2020;17:26:09;0.37;31.4;63.9;99570.5;252;1.8;-7.771.194;110.373.344
MAHESWARA_GSBC2020;17:26:10;0.38;31.4;64.0;99571.1;0;2.2;-7.771.174;110.373.344
MAHESWARA_GSBC2020;17:26:11;0.32;31.4;63.8;99571.3;0;2.7;-7.771.150;110.373.344
MAHESWARA_GSBC2020;17:26:12;0.28;31.4;64.3;99572.1;288;0.9;-7.771.147;110.373.337
MAHESWARA_GSBC2020;17:26:13;0.34;31.4;64.2;99572.6;297;0.9;-7.771.143;110.373.329
MAHESWARA_GSBC2020;17:26:14;0.23;31.4;64.8;99571.8;127;1.0;-7.771.149;110.373.337
MAHESWARA_GSBC2020;17:26:15;0.29;31.3;63.9;99571.6;153;1.8;-7.771.164;110.373.344
MAHESWARA_GSBC2020;17:26:16;0.35;31.3;64.3;99569.8;157;2.1;-7.771.182;110.373.352
MAHESWARA_GSBC2020;17:26:17;0.28;31.3;64.7;99572.7;131;1.1;-7.771.188;110.373.360
MAHESWARA_GSBC2020;17:26:18;0.26;31.3;64.7;99571.3;0;0.3;-7.771.185;110.373.360
MAHESWARA_GSBC2020;17:26:19;0.23;31.3;64.3;99574.4;0;0.4;-7.771.182;110.373.360
MAHESWARA_GSBC2020;17:26:20;0.21;31.3;64.0;99572.1;0;0.0;-7.771.182;110.373.360
MAHESWARA_GSBC2020;17:26:21;0.29;31.3;63.6;99569.7;307;1.0;-7.771.176;110.373.352
MAHESWARA_GSBC2020;17:26:22;0.24;31.3;63.7;99572.5;0;0.6;-7.771.171;110.373.352
MAHESWARA_GSBC2020;17:26:23;0.25;31.3;63.7;99573.1;0;0.6;-7.771.165;110.373.352
MAHESWARA_GSBC2020;17:26:24;0.16;31.3;63.6;99573.6;180;1.1;-7.771.175;110.373.352
MAHESWARA_GSBC2020;17:26:25;0.23;31.3;63.5;99572.5;101;0.9;-7.771.177;110.373.360
MAHESWARA_GSBC2020;17:26:26;0.23;31.3;63.7;99571.9;180;0.3;-7.771.179;110.373.360
MAHESWARA_GSBC2020;17:26:27;0.18;31.3;63.9;99572.8;131;1.1;-7.771.186;110.373.367
MAHESWARA_GSBC2020;17:26:28;0.18;31.3;64.4;99575.6;180;0.3;-7.771.189;110.373.367
MAHESWARA_GSBC2020;17:26:29;0.13;31.3;64.0;99574.7;180;1.4;-7.771.202;110.373.367
MAHESWARA_GSBC2020;17:26:30;0.08;31.3;64.3;99574.6;180;0.7;-7.771.208;110.373.367
MAHESWARA_GSBC2020;17:26:31;0.19;31.3;64.3;99571.8;0;0.6;-7.771.203;110.373.367
MAHESWARA_GSBC2020;17:26:32;0.12;31.3;64.0;99573.8;114;0.9;-7.771.206;110.373.375
MAHESWARA_GSBC2020;17:26:33;0.09;31.3;64.5;99575.5;180;0.6;-7.771.211;110.373.375
MAHESWARA_GSBC2020;17:26:34;0.04;31.3;64.3;99576.5;131;1.1;-7.771.218;110.373.383
MAHESWARA_GSBC2020;17:26:35;0.18;31.3;64.8;99573.9;131;1.1;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:26:36;0.04;31.3;65.0;99573.8;153;1.8;-7.771.239;110.373.398
MAHESWARA_GSBC2020;17:26:37;0.11;31.3;64.5;99575.2;180;3.0;-7.771.266;110.373.398
MAHESWARA_GSBC2020;17:26:38;0.00;31.3;64.5;99575.3;131;1.1;-7.771.273;110.373.405
MAHESWARA_GSBC2020;17:26:39;0.09;31.3;64.7;99574.8;157;2.1;-7.771.291;110.373.413
MAHESWARA_GSBC2020;17:26:40;0.08;31.3;64.5;99575.2;180;0.6;-7.771.296;110.373.413
